timestamp,experiment,participant,model,trial,condition_id,condition,group,timbre,source,audio1,audio2,response,same_speaker_truth,rt_ms,session_id,age,ethnicity,dialect,first_language,other_languages,gender,speech_disorder,speech_disorder_desc,neurodivergent,neurodivergent_desc,technologies_used,ai_use_frequency,ai_attitude,final_feedback
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,3,2,timbreRef_vs_timbreRef,bottom5,gujarati4__610,english200__667,reference_sentence1_gujarati4__610_s1.wav,reference_sentence2_gujarati4__610_s2.wav,yes,same,821,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a5621da2dd0fe1e05fe7b80,seed_vc,22,4,output_vs_sourceRef,top5,hindi10__1202,english200__667,seed_vc_top5_output_sentence1_timbre-hindi10__1202__source-english200__667__seed_vc_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,2960,ms9mukim-o0y4nb6d,,,,,,,,,,,,,,
7/31/2026,speaker_identity,605f61f6a2529d666698844b,seed_vc,4,5,sourceRef_vs_sourceRef,bottom5,hindi16__1966,english584__2197,source_sentence1_english584__2197_s1.wav,source_sentence2_english584__2197_s2.wav,yes,same,1015,ms9mywr0-0u76sqgk,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a1217dfdb6d09f7e1315da7,seed_vc,12,2,timbreRef_vs_timbreRef,bottom5,gujarati4__610,english200__667,reference_sentence1_gujarati4__610_s1.wav,reference_sentence2_gujarati4__610_s2.wav,yes,same,1264,ms9mzlbd-2fbg5sea,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,4,4,output_vs_sourceRef,top5,hindi19__2206,english584__2197,source_sentence1_english584__2197_s1.wav,seed_vc_top5_output_sentence2_timbre-hindi19__2206__source-english584__2197__seed_vc_s2.wav,no,NA,695,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,628f9cfbee6de7cc7322fecf,openvoice,33,2,timbreRef_vs_timbreRef,top5,hindi19__2206,english584__2197,reference_sentence1_hindi19__2206_s1.wav,reference_sentence2_hindi19__2206_s2.wav,yes,same,733,ms9mpfka-mxkzsqh1,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a5621da2dd0fe1e05fe7b80,seed_vc,23,2,timbreRef_vs_timbreRef,top5,hindi2__587,english584__2197,reference_sentence1_hindi2__587_s1.wav,reference_sentence2_hindi2__587_s2.wav,yes,same,1249,ms9mukim-o0y4nb6d,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5ba292385301b80001c71ba2,seed_vc,11,3,timbreRef_vs_sourceRef,bottom5,hindi16__1966,english584__2197,reference_sentence1_hindi16__1966_s1.wav,source_sentence2_english584__2197_s2.wav,no,different,773,ms9mykvb-ehbwavvj,,,,,,,,,,,,,,
7/31/2026,speaker_identity,605f61f6a2529d666698844b,seed_vc,5,2,timbreRef_vs_timbreRef,top5,gujarati5__1016,english200__667,reference_sentence1_gujarati5__1016_s1.wav,reference_sentence2_gujarati5__1016_s2.wav,yes,same,956,ms9mywr0-0u76sqgk,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a1217dfdb6d09f7e1315da7,seed_vc,13,2,timbreRef_vs_timbreRef,bottom5,hindi26__2354,english584__2197,reference_sentence1_hindi26__2354_s1.wav,reference_sentence2_hindi26__2354_s2.wav,yes,same,1031,ms9mzlbd-2fbg5sea,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,5,2,timbreRef_vs_timbreRef,top5,hindi10__1202,english200__667,reference_sentence1_hindi10__1202_s1.wav,reference_sentence2_hindi10__1202_s2.wav,yes,same,703,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5ba292385301b80001c71ba2,seed_vc,12,4,output_vs_sourceRef,top5,hindi10__1202,english200__667,source_sentence1_english200__667_s1.wav,seed_vc_top5_output_sentence2_timbre-hindi10__1202__source-english200__667__seed_vc_s2.wav,no,NA,1042,ms9mykvb-ehbwavvj,,,,,,,,,,,,,,
7/31/2026,speaker_identity,628f9cfbee6de7cc7322fecf,openvoice,34,2,timbreRef_vs_timbreRef,top5,hindi13__1633,english200__667,reference_sentence1_hindi13__1633_s1.wav,reference_sentence2_hindi13__1633_s2.wav,yes,same,1027,ms9mpfka-mxkzsqh1,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a5621da2dd0fe1e05fe7b80,seed_vc,24,2,timbreRef_vs_timbreRef,top5,hindi10__1202,english200__667,reference_sentence1_hindi10__1202_s1.wav,reference_sentence2_hindi10__1202_s2.wav,yes,same,1027,ms9mukim-o0y4nb6d,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a1217dfdb6d09f7e1315da7,seed_vc,14,4,output_vs_sourceRef,bottom5,gujarati4__610,english200__667,source_sentence1_english200__667_s1.wav,seed_vc_bottom5_output_sentence2_timbre-gujarati4__610__source-english200__667__seed_vc_s2.wav,no,NA,529,ms9mzlbd-2fbg5sea,,,,,,,,,,,,,,
7/31/2026,speaker_identity,605f61f6a2529d666698844b,seed_vc,6,1,output_vs_timbreRef,top5,hindi2__587,english584__2197,seed_vc_top5_output_sentence1_timbre-hindi2__587__source-english584__2197__seed_vc_s1.wav,reference_sentence2_hindi2__587_s2.wav,yes,NA,1888,ms9mywr0-0u76sqgk,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,6,3,timbreRef_vs_sourceRef,bottom5,hindi16__1966,english584__2197,source_sentence1_english584__2197_s1.wav,reference_sentence2_hindi16__1966_s2.wav,no,different,763,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5ba292385301b80001c71ba2,seed_vc,13,5,sourceRef_vs_sourceRef,bottom5,hindi16__1966,english584__2197,source_sentence1_english584__2197_s1.wav,source_sentence2_english584__2197_s2.wav,yes,same,757,ms9mykvb-ehbwavvj,,,,,,,,,,,,,,
7/31/2026,speaker_identity,69fed5e3b5d7fb4bf03a35cc,seed_vc,1,4,output_vs_sourceRef,top5,gujarati5__1016,english200__667,seed_vc_top5_output_sentence1_timbre-gujarati5__1016__source-english200__667__seed_vc_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,882,ms9mzeuo-9cdr9c6f,,,,,,,,,,,,,,
7/31/2026,speaker_identity,628f9cfbee6de7cc7322fecf,openvoice,35,1,output_vs_timbreRef,bottom5,gujarati7__1504,english200__667,reference_sentence1_gujarati7__1504_s1.wav,openvoice_bottom5_output_sentence2_timbre-gujarati7__1504__source-english200__667__openvoice_s2.wav,no,NA,2429,ms9mpfka-mxkzsqh1,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a5621da2dd0fe1e05fe7b80,seed_vc,25,4,output_vs_sourceRef,top5,gujarati5__1016,english200__667,source_sentence1_english200__667_s1.wav,seed_vc_top5_output_sentence2_timbre-gujarati5__1016__source-english200__667__seed_vc_s2.wav,no,NA,1403,ms9mukim-o0y4nb6d,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a1217dfdb6d09f7e1315da7,seed_vc,15,4,output_vs_sourceRef,bottom5,hindi16__1966,english584__2197,seed_vc_bottom5_output_sentence1_timbre-hindi16__1966__source-english584__2197__seed_vc_s1.wav,source_sentence2_english584__2197_s2.wav,no,NA,1286,ms9mzlbd-2fbg5sea,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,7,1,output_vs_timbreRef,bottom5,hindi21__2236,english584__2197,seed_vc_bottom5_output_sentence1_timbre-hindi21__2236__source-english584__2197__seed_vc_s1.wav,reference_sentence2_hindi21__2236_s2.wav,yes,NA,717,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5ba292385301b80001c71ba2,seed_vc,14,1,output_vs_timbreRef,bottom5,gujarati4__610,english200__667,reference_sentence1_gujarati4__610_s1.wav,seed_vc_bottom5_output_sentence2_timbre-gujarati4__610__source-english200__667__seed_vc_s2.wav,yes,NA,726,ms9mykvb-ehbwavvj,,,,,,,,,,,,,,
7/31/2026,speaker_identity,69fed5e3b5d7fb4bf03a35cc,seed_vc,2,3,timbreRef_vs_sourceRef,bottom5,hindi21__2236,english584__2197,reference_sentence1_hindi21__2236_s1.wav,source_sentence2_english584__2197_s2.wav,no,different,689,ms9mzeuo-9cdr9c6f,,,,,,,,,,,,,,
7/31/2026,speaker_identity,605f61f6a2529d666698844b,seed_vc,7,1,output_vs_timbreRef,top5,hindi10__1202,english200__667,seed_vc_top5_output_sentence1_timbre-hindi10__1202__source-english200__667__seed_vc_s1.wav,reference_sentence2_hindi10__1202_s2.wav,yes,NA,4025,ms9mywr0-0u76sqgk,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a1217dfdb6d09f7e1315da7,seed_vc,16,3,timbreRef_vs_sourceRef,bottom5,gujarati4__610,english200__667,reference_sentence1_gujarati4__610_s1.wav,source_sentence2_english200__667_s2.wav,no,different,464,ms9mzlbd-2fbg5sea,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a5621da2dd0fe1e05fe7b80,seed_vc,26,1,output_vs_timbreRef,top5,gujarati5__1016,english200__667,seed_vc_top5_output_sentence1_timbre-gujarati5__1016__source-english200__667__seed_vc_s1.wav,reference_sentence2_gujarati5__1016_s2.wav,yes,NA,3063,ms9mukim-o0y4nb6d,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,8,5,sourceRef_vs_sourceRef,bottom5,hindi16__1966,english584__2197,source_sentence1_english584__2197_s1.wav,source_sentence2_english584__2197_s2.wav,yes,same,671,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,69fed5e3b5d7fb4bf03a35cc,seed_vc,3,6,sourceRef_vs_sourceRef_cross,NA,NA,english584__2197__vs__english200__667,source_sentence1_english584__2197_s1.wav,source_sentence2_english200__667_s2.wav,no,different,614,ms9mzeuo-9cdr9c6f,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5ba292385301b80001c71ba2,seed_vc,15,4,output_vs_sourceRef,bottom5,hindi21__2236,english584__2197,source_sentence1_english584__2197_s1.wav,seed_vc_bottom5_output_sentence2_timbre-hindi21__2236__source-english584__2197__seed_vc_s2.wav,no,NA,956,ms9mykvb-ehbwavvj,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a1217dfdb6d09f7e1315da7,seed_vc,17,4,output_vs_sourceRef,bottom5,hindi13__1633,english200__667,seed_vc_bottom5_output_sentence1_timbre-hindi13__1633__source-english200__667__seed_vc_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,481,ms9mzlbd-2fbg5sea,,,,,,,,,,,,,,
7/31/2026,speaker_identity,605f61f6a2529d666698844b,seed_vc,8,4,output_vs_sourceRef,bottom5,hindi13__1633,english200__667,seed_vc_bottom5_output_sentence1_timbre-hindi13__1633__source-english200__667__seed_vc_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,3511,ms9mywr0-0u76sqgk,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,9,3,timbreRef_vs_sourceRef,top5,gujarati5__1016,english200__667,source_sentence1_english200__667_s1.wav,reference_sentence2_gujarati5__1016_s2.wav,no,different,649,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,628f9cfbee6de7cc7322fecf,openvoice,36,3,timbreRef_vs_sourceRef,bottom5,gujarati7__1504,english200__667,source_sentence1_english200__667_s1.wav,reference_sentence2_gujarati7__1504_s2.wav,no,different,2322,ms9mpfka-mxkzsqh1,,,,,,,,,,,,,,
7/31/2026,speaker_identity,69fed5e3b5d7fb4bf03a35cc,seed_vc,4,2,timbreRef_vs_timbreRef,top5,hindi2__587,english584__2197,reference_sentence1_hindi2__587_s1.wav,reference_sentence2_hindi2__587_s2.wav,yes,same,902,ms9mzeuo-9cdr9c6f,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5ba292385301b80001c71ba2,seed_vc,16,2,timbreRef_vs_timbreRef,top5,hindi19__2206,english584__2197,reference_sentence1_hindi19__2206_s1.wav,reference_sentence2_hindi19__2206_s2.wav,yes,same,780,ms9mykvb-ehbwavvj,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a1217dfdb6d09f7e1315da7,seed_vc,18,6,sourceRef_vs_sourceRef_cross,NA,NA,english584__2197__vs__english200__667,source_sentence1_english584__2197_s1.wav,source_sentence2_english200__667_s2.wav,no,different,532,ms9mzlbd-2fbg5sea,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,10,1,output_vs_timbreRef,bottom5,hindi13__1633,english200__667,reference_sentence1_hindi13__1633_s1.wav,seed_vc_bottom5_output_sentence2_timbre-hindi13__1633__source-english200__667__seed_vc_s2.wav,yes,NA,843,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,605f61f6a2529d666698844b,seed_vc,9,1,output_vs_timbreRef,bottom5,gujarati4__610,english200__667,seed_vc_bottom5_output_sentence1_timbre-gujarati4__610__source-english200__667__seed_vc_s1.wav,reference_sentence2_gujarati4__610_s2.wav,no,NA,1135,ms9mywr0-0u76sqgk,,,,,,,,,,,,,,
7/31/2026,speaker_identity,69fed5e3b5d7fb4bf03a35cc,seed_vc,5,3,timbreRef_vs_sourceRef,bottom5,hindi16__1966,english584__2197,source_sentence1_english584__2197_s1.wav,reference_sentence2_hindi16__1966_s2.wav,no,different,779,ms9mzeuo-9cdr9c6f,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a5621da2dd0fe1e05fe7b80,seed_vc,28,5,sourceRef_vs_sourceRef,bottom5,gujarati4__610,english200__667,source_sentence1_english200__667_s1.wav,source_sentence2_english200__667_s2.wav,yes,same,1091,ms9mukim-o0y4nb6d,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5ba292385301b80001c71ba2,seed_vc,17,1,output_vs_timbreRef,top5,gujarati5__1016,english200__667,reference_sentence1_gujarati5__1016_s1.wav,seed_vc_top5_output_sentence2_timbre-gujarati5__1016__source-english200__667__seed_vc_s2.wav,yes,NA,761,ms9mykvb-ehbwavvj,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a1217dfdb6d09f7e1315da7,seed_vc,19,2,timbreRef_vs_timbreRef,top5,gujarati16__2558,english200__667,reference_sentence1_gujarati16__2558_s1.wav,reference_sentence2_gujarati16__2558_s2.wav,yes,same,867,ms9mzlbd-2fbg5sea,,,,,,,,,,,,,,
7/31/2026,speaker_identity,628f9cfbee6de7cc7322fecf,openvoice,37,5,sourceRef_vs_sourceRef,bottom5,gujarati9__2041,english584__2197,source_sentence1_english584__2197_s1.wav,source_sentence2_english584__2197_s2.wav,yes,same,1031,ms9mpfka-mxkzsqh1,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5ba292385301b80001c71ba2,seed_vc,18,3,timbreRef_vs_sourceRef,top5,hindi10__1202,english200__667,reference_sentence1_hindi10__1202_s1.wav,source_sentence2_english200__667_s2.wav,no,different,783,ms9mykvb-ehbwavvj,,,,,,,,,,,,,,
7/31/2026,speaker_identity,605f61f6a2529d666698844b,seed_vc,10,3,timbreRef_vs_sourceRef,bottom5,hindi21__2236,english584__2197,reference_sentence1_hindi21__2236_s1.wav,source_sentence2_english584__2197_s2.wav,no,different,1550,ms9mywr0-0u76sqgk,,,,,,,,,,,,,,
7/31/2026,speaker_identity,69fed5e3b5d7fb4bf03a35cc,seed_vc,6,1,output_vs_timbreRef,top5,hindi19__2206,english584__2197,seed_vc_top5_output_sentence1_timbre-hindi19__2206__source-english584__2197__seed_vc_s1.wav,reference_sentence2_hindi19__2206_s2.wav,yes,NA,950,ms9mzeuo-9cdr9c6f,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a1217dfdb6d09f7e1315da7,seed_vc,20,1,output_vs_timbreRef,top5,hindi2__587,english584__2197,reference_sentence1_hindi2__587_s1.wav,seed_vc_top5_output_sentence2_timbre-hindi2__587__source-english584__2197__seed_vc_s2.wav,yes,NA,385,ms9mzlbd-2fbg5sea,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,11,5,sourceRef_vs_sourceRef,bottom5,gujarati4__610,english200__667,source_sentence1_english200__667_s1.wav,source_sentence2_english200__667_s2.wav,yes,same,655,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,628f9cfbee6de7cc7322fecf,openvoice,38,2,timbreRef_vs_timbreRef,top5,gujarati17__2824,english200__667,reference_sentence1_gujarati17__2824_s1.wav,reference_sentence2_gujarati17__2824_s2.wav,yes,same,1734,ms9mpfka-mxkzsqh1,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5deb341d35575a2547b1f85a,seed_vc,1,3,timbreRef_vs_sourceRef,bottom5,hindi21__2236,english584__2197,source_sentence1_english584__2197_s1.wav,reference_sentence2_hindi21__2236_s2.wav,no,different,1697,ms9mzh7z-mhzwcbq6,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a5621da2dd0fe1e05fe7b80,seed_vc,29,2,timbreRef_vs_timbreRef,bottom5,gujarati4__610,english200__667,reference_sentence1_gujarati4__610_s1.wav,reference_sentence2_gujarati4__610_s2.wav,yes,same,1381,ms9mukim-o0y4nb6d,,,,,,,,,,,,,,
7/31/2026,speaker_identity,69fed5e3b5d7fb4bf03a35cc,seed_vc,7,4,output_vs_sourceRef,top5,hindi10__1202,english200__667,seed_vc_top5_output_sentence1_timbre-hindi10__1202__source-english200__667__seed_vc_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,571,ms9mzeuo-9cdr9c6f,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5ba292385301b80001c71ba2,seed_vc,19,2,timbreRef_vs_timbreRef,top5,hindi2__587,english584__2197,reference_sentence1_hindi2__587_s1.wav,reference_sentence2_hindi2__587_s2.wav,yes,same,755,ms9mykvb-ehbwavvj,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,12,4,output_vs_sourceRef,bottom5,gujarati4__610,english200__667,seed_vc_bottom5_output_sentence1_timbre-gujarati4__610__source-english200__667__seed_vc_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,851,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,628f9cfbee6de7cc7322fecf,openvoice,39,4,output_vs_sourceRef,top5,gujarati17__2824,english200__667,source_sentence1_english200__667_s1.wav,openvoice_top5_output_sentence2_timbre-gujarati17__2824__source-english200__667__openvoice_s2.wav,no,NA,562,ms9mpfka-mxkzsqh1,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a1217dfdb6d09f7e1315da7,seed_vc,21,6,sourceRef_vs_sourceRef_cross,NA,NA,english200__667__vs__english584__2197,source_sentence1_english200__667_s1.wav,source_sentence2_english584__2197_s2.wav,no,different,357,ms9mzlbd-2fbg5sea,,,,,,,,,,,,,,
7/31/2026,speaker_identity,69fed5e3b5d7fb4bf03a35cc,seed_vc,8,4,output_vs_sourceRef,top5,gujarati16__2558,english200__667,seed_vc_top5_output_sentence1_timbre-gujarati16__2558__source-english200__667__seed_vc_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,662,ms9mzeuo-9cdr9c6f,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,13,3,timbreRef_vs_sourceRef,top5,gujarati16__2558,english200__667,source_sentence1_english200__667_s1.wav,reference_sentence2_gujarati16__2558_s2.wav,no,different,1040,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5ba292385301b80001c71ba2,seed_vc,20,3,timbreRef_vs_sourceRef,bottom5,hindi13__1633,english200__667,source_sentence1_english200__667_s1.wav,reference_sentence2_hindi13__1633_s2.wav,no,different,651,ms9mykvb-ehbwavvj,,,,,,,,,,,,,,
7/31/2026,speaker_identity,69daaab3449a7e94fc046b59,seed_vc,1,2,timbreRef_vs_timbreRef,top5,hindi2__587,english584__2197,reference_sentence1_hindi2__587_s1.wav,reference_sentence2_hindi2__587_s2.wav,no,same,3019,ms9n0z5g-4krgrhuv,,,,,,,,,,,,,,
7/31/2026,speaker_identity,628f9cfbee6de7cc7322fecf,openvoice,40,2,timbreRef_vs_timbreRef,bottom5,gujarati8__1678,english200__667,reference_sentence1_gujarati8__1678_s1.wav,reference_sentence2_gujarati8__1678_s2.wav,yes,same,633,ms9mpfka-mxkzsqh1,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a1217dfdb6d09f7e1315da7,seed_vc,22,3,timbreRef_vs_sourceRef,top5,hindi10__1202,english200__667,reference_sentence1_hindi10__1202_s1.wav,source_sentence2_english200__667_s2.wav,no,different,437,ms9mzlbd-2fbg5sea,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5deb341d35575a2547b1f85a,seed_vc,2,4,output_vs_sourceRef,top5,gujarati16__2558,english200__667,seed_vc_top5_output_sentence1_timbre-gujarati16__2558__source-english200__667__seed_vc_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,1378,ms9mzh7z-mhzwcbq6,,,,,,,,,,,,,,
7/31/2026,speaker_identity,605f61f6a2529d666698844b,seed_vc,11,3,timbreRef_vs_sourceRef,top5,hindi2__587,english584__2197,source_sentence1_english584__2197_s1.wav,reference_sentence2_hindi2__587_s2.wav,no,different,927,ms9mywr0-0u76sqgk,,,,,,,,,,,,,,
7/31/2026,speaker_identity,69fed5e3b5d7fb4bf03a35cc,seed_vc,9,4,output_vs_sourceRef,bottom5,hindi21__2236,english584__2197,seed_vc_bottom5_output_sentence1_timbre-hindi21__2236__source-english584__2197__seed_vc_s1.wav,source_sentence2_english584__2197_s2.wav,no,NA,671,ms9mzeuo-9cdr9c6f,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,14,3,timbreRef_vs_sourceRef,top5,hindi10__1202,english200__667,reference_sentence1_hindi10__1202_s1.wav,source_sentence2_english200__667_s2.wav,no,different,552,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a1217dfdb6d09f7e1315da7,seed_vc,23,1,output_vs_timbreRef,top5,hindi10__1202,english200__667,seed_vc_top5_output_sentence1_timbre-hindi10__1202__source-english200__667__seed_vc_s1.wav,reference_sentence2_hindi10__1202_s2.wav,yes,NA,372,ms9mzlbd-2fbg5sea,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6740d9355c7dd3559c352450,openvoice,1,2,timbreRef_vs_timbreRef,bottom5,gujarati7__1504,english200__667,reference_sentence1_gujarati7__1504_s1.wav,reference_sentence2_gujarati7__1504_s2.wav,yes,same,2397,ms9n0bue-dqybdyc0,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5deb341d35575a2547b1f85a,seed_vc,3,6,sourceRef_vs_sourceRef_cross,NA,NA,english200__667__vs__english584__2197,source_sentence1_english200__667_s1.wav,source_sentence2_english584__2197_s2.wav,no,different,813,ms9mzh7z-mhzwcbq6,,,,,,,,,,,,,,
7/31/2026,speaker_identity,69fed5e3b5d7fb4bf03a35cc,seed_vc,10,1,output_vs_timbreRef,top5,gujarati5__1016,english200__667,reference_sentence1_gujarati5__1016_s1.wav,seed_vc_top5_output_sentence2_timbre-gujarati5__1016__source-english200__667__seed_vc_s2.wav,yes,NA,753,ms9mzeuo-9cdr9c6f,,,,,,,,,,,,,,
7/31/2026,speaker_identity,605f61f6a2529d666698844b,seed_vc,12,4,output_vs_sourceRef,bottom5,hindi21__2236,english584__2197,seed_vc_bottom5_output_sentence1_timbre-hindi21__2236__source-english584__2197__seed_vc_s1.wav,source_sentence2_english584__2197_s2.wav,no,NA,582,ms9mywr0-0u76sqgk,,,,,,,,,,,,,,
7/31/2026,speaker_identity,628f9cfbee6de7cc7322fecf,openvoice,41,4,output_vs_sourceRef,top5,hindi13__1633,english200__667,source_sentence1_english200__667_s1.wav,openvoice_top5_output_sentence2_timbre-hindi13__1633__source-english200__667__openvoice_s2.wav,no,NA,1318,ms9mpfka-mxkzsqh1,,,,,,,,,,,,,,
7/31/2026,speaker_identity,69daaab3449a7e94fc046b59,seed_vc,2,1,output_vs_timbreRef,bottom5,gujarati4__610,english200__667,reference_sentence1_gujarati4__610_s1.wav,seed_vc_bottom5_output_sentence2_timbre-gujarati4__610__source-english200__667__seed_vc_s2.wav,no,NA,4633,ms9n0z5g-4krgrhuv,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,15,3,timbreRef_vs_sourceRef,top5,hindi2__587,english584__2197,source_sentence1_english584__2197_s1.wav,reference_sentence2_hindi2__587_s2.wav,no,different,684,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5ba292385301b80001c71ba2,seed_vc,21,2,timbreRef_vs_timbreRef,top5,gujarati5__1016,english200__667,reference_sentence1_gujarati5__1016_s1.wav,reference_sentence2_gujarati5__1016_s2.wav,yes,same,661,ms9mykvb-ehbwavvj,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6a1217dfdb6d09f7e1315da7,seed_vc,24,1,output_vs_timbreRef,top5,hindi19__2206,english584__2197,seed_vc_top5_output_sentence1_timbre-hindi19__2206__source-english584__2197__seed_vc_s1.wav,reference_sentence2_hindi19__2206_s2.wav,yes,NA,1225,ms9mzlbd-2fbg5sea,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5deb341d35575a2547b1f85a,seed_vc,4,2,timbreRef_vs_timbreRef,bottom5,hindi26__2354,english584__2197,reference_sentence1_hindi26__2354_s1.wav,reference_sentence2_hindi26__2354_s2.wav,yes,same,1329,ms9mzh7z-mhzwcbq6,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6740d9355c7dd3559c352450,openvoice,2,2,timbreRef_vs_timbreRef,top5,gujarati11__2301,english584__2197,reference_sentence1_gujarati11__2301_s1.wav,reference_sentence2_gujarati11__2301_s2.wav,yes,same,1798,ms9n0bue-dqybdyc0,,,,,,,,,,,,,,
7/31/2026,speaker_identity,605f61f6a2529d666698844b,seed_vc,13,4,output_vs_sourceRef,top5,gujarati5__1016,english200__667,seed_vc_top5_output_sentence1_timbre-gujarati5__1016__source-english200__667__seed_vc_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,1677,ms9mywr0-0u76sqgk,,,,,,,,,,,,,,
7/31/2026,speaker_identity,628f9cfbee6de7cc7322fecf,openvoice,42,3,timbreRef_vs_sourceRef,bottom5,hindi7__867,english200__667,reference_sentence1_hindi7__867_s1.wav,source_sentence2_english200__667_s2.wav,no,different,1180,ms9mpfka-mxkzsqh1,,,,,,,,,,,,,,
7/31/2026,speaker_identity,6645755c72f71662e832dfb8,seed_vc,16,2,timbreRef_vs_timbreRef,top5,hindi19__2206,english584__2197,reference_sentence1_hindi19__2206_s1.wav,reference_sentence2_hindi19__2206_s2.wav,yes,same,468,ms9n0v8o-rqo8wzy9,,,,,,,,,,,,,,
7/31/2026,speaker_identity,5ba292385301b80001c71ba2,seed_vc,22,3,timbreRef_vs_sourceRef,bottom5,hindi26__2354,english584__2197,reference_sentence1_hindi26__2354_s1.wav,source_sentence2_english584__2197_s2.wav,no,different,671,ms9mykvb-ehbwavvj,,,,,,,,,,,,,,
7/31/2026,speaker_identity,69fed5e3b5d7fb4bf03a35cc,seed_vc,11,5,sourceRef_vs_sourceRef,bottom5,hindi16__1966,english584__2197,source_sentence1_english584__2197_s1.wav,source_sentence2_english584__2197_s2.wav,yes,same,780,ms9mzeuo-9cdr9c6f,,,,,,,,,,,,,,
