timestamp,experiment,participant,model,trial,condition_id,condition,group,timbre,source,audio1,audio2,response,same_speaker_truth,rt_ms,session_id,age,ethnicity,dialect,first_language,other_languages,gender,speech_disorder,speech_disorder_desc,neurodivergent,neurodivergent_desc,technologies_used,ai_use_frequency,ai_attitude,final_feedback
8/6/2026,accent_dialect,69e5649666d18ba4b364db04,seed_vc,16,2,timbreRef_vs_timbreRef,top5,gujarati16__2558,english200__667,reference_sentence1_gujarati16__2558_s1.wav,reference_sentence2_gujarati16__2558_s2.wav,yes,same,1581,mshx1d1v-e1n34r5j,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a0e24dc9563561507623d39,seed_vc,22,1,output_vs_timbreRef,top5,hindi10__1202,english200__667,reference_sentence1_hindi10__1202_s1.wav,seed_vc_top5_output_sentence2_timbre-hindi10__1202__source-english200__667__seed_vc_s2.wav,yes,NA,933,mshx1i80-yps2tnia,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a14824f1c967f6a6916dee7,openvoice,8,1,output_vs_timbreRef,bottom5,gujarati7__1504,english200__667,openvoice_bottom5_output_sentence1_timbre-gujarati7__1504__source-english200__667__openvoice_s1.wav,reference_sentence2_gujarati7__1504_s2.wav,yes,NA,2636,mshx2ok1-wcy4jqsh,,,,,,,,,,,,,,
8/6/2026,accent_dialect,69d8eab7b04ea057a65bdb4d,seed_vc,11,1,output_vs_timbreRef,bottom5,hindi13__1633,english200__667,reference_sentence1_hindi13__1633_s1.wav,seed_vc_bottom5_output_sentence2_timbre-hindi13__1633__source-english200__667__seed_vc_s2.wav,no,NA,1135,mshx26fg-o3ecmoil,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6547eba1d8a02576605bcfb2,seed_vc,16,1,output_vs_timbreRef,top5,hindi10__1202,english200__667,seed_vc_top5_output_sentence1_timbre-hindi10__1202__source-english200__667__seed_vc_s1.wav,reference_sentence2_hindi10__1202_s2.wav,yes,NA,1221,mshx1oqt-v9obb1yn,,,,,,,,,,,,,,
8/6/2026,accent_dialect,69e5649666d18ba4b364db04,seed_vc,17,4,output_vs_sourceRef,bottom5,hindi16__1966,english584__2197,source_sentence1_english584__2197_s1.wav,seed_vc_bottom5_output_sentence2_timbre-hindi16__1966__source-english584__2197__seed_vc_s2.wav,no,NA,2258,mshx1d1v-e1n34r5j,,,,,,,,,,,,,,
8/6/2026,accent_dialect,58064d91f25c440001678a10,openvoice,15,3,timbreRef_vs_sourceRef,bottom5,gujarati8__1678,english200__667,source_sentence1_english200__667_s1.wav,reference_sentence2_gujarati8__1678_s2.wav,yes,different,2101,mshx1z74-ej5p9mjs,,,,,,,,,,,,,,
8/6/2026,accent_dialect,69f8501bd7faed68d0b7674d,seed_vc,21,4,output_vs_sourceRef,bottom5,gujarati4__610,english200__667,source_sentence1_english200__667_s1.wav,seed_vc_bottom5_output_sentence2_timbre-gujarati4__610__source-english200__667__seed_vc_s2.wav,no,NA,1426,mshx1y1e-i99t9og9,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a0a200efdf95c93dce00159,openvoice,5,1,output_vs_timbreRef,top5,hindi19__2206,english584__2197,openvoice_top5_output_sentence1_timbre-hindi19__2206__source-english584__2197__openvoice_s1.wav,reference_sentence2_hindi19__2206_s2.wav,no,NA,1612,mshx3p6l-pwhomepm,,,,,,,,,,,,,,
8/6/2026,accent_dialect,66bfe5ecc23f1e2109f144d6,seed_vc,19,4,output_vs_sourceRef,bottom5,hindi13__1633,english200__667,seed_vc_bottom5_output_sentence1_timbre-hindi13__1633__source-english200__667__seed_vc_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,3863,mshx1kb9-31qzhrfj,,,,,,,,,,,,,,
8/6/2026,accent_dialect,662e89416a1d494ac9e84af3,seed_vc,23,2,timbreRef_vs_timbreRef,top5,gujarati16__2558,english200__667,reference_sentence1_gujarati16__2558_s1.wav,reference_sentence2_gujarati16__2558_s2.wav,yes,same,1242,mshx1noc-eiuxz5bz,,,,,,,,,,,,,,
8/6/2026,accent_dialect,67713f8437575dd855393a8f,seed_vc,13,3,timbreRef_vs_sourceRef,bottom5,hindi16__1966,english584__2197,reference_sentence1_hindi16__1966_s1.wav,source_sentence2_english584__2197_s2.wav,no,different,789,mshx2db3-vly3jg9t,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a21aceedbb1056fb595bc03,openvoice,14,3,timbreRef_vs_sourceRef,top5,gujarati11__2301,english584__2197,source_sentence1_english584__2197_s1.wav,reference_sentence2_gujarati11__2301_s2.wav,no,different,576,mshx3m5a-8bmjlj5g,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5d6466d84e9aae0001598a5a,seed_vc,12,3,timbreRef_vs_sourceRef,top5,hindi10__1202,english200__667,source_sentence1_english200__667_s1.wav,reference_sentence2_hindi10__1202_s2.wav,yes,different,734,mshx2no8-mdjmyj05,,,,,,,,,,,,,,
8/6/2026,accent_dialect,699292d2b2321f8f920b55dd,openvoice,18,2,timbreRef_vs_timbreRef,bottom5,gujarati8__1678,english200__667,reference_sentence1_gujarati8__1678_s1.wav,reference_sentence2_gujarati8__1678_s2.wav,yes,same,821,mshx1u48-slhdj2vr,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a01252cc7f0d061aff61bf1,openvoice,5,2,timbreRef_vs_timbreRef,bottom5,hindi7__867,english200__667,reference_sentence1_hindi7__867_s1.wav,reference_sentence2_hindi7__867_s2.wav,no,same,1081,mshx1626-8q6oeb6l,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5c7f489defd9e20015751167,openvoice,26,1,output_vs_timbreRef,bottom5,hindi12__1440,english200__667,openvoice_bottom5_output_sentence1_timbre-hindi12__1440__source-english200__667__openvoice_s1.wav,reference_sentence2_hindi12__1440_s2.wav,no,NA,1271,mshx1b8o-nzqg5c70,,,,,,,,,,,,,,
8/6/2026,accent_dialect,69fcae003b080bd0cacb7412,seed_vc,18,2,timbreRef_vs_timbreRef,top5,gujarati16__2558,english200__667,reference_sentence1_gujarati16__2558_s1.wav,reference_sentence2_gujarati16__2558_s2.wav,no,same,1032,mshx1u62-fqxouafe,,,,,,,,,,,,,,
8/6/2026,accent_dialect,69fce9e45d612732dd1ae4e2,seed_vc,7,6,sourceRef_vs_sourceRef_cross,NA,NA,english584__2197__vs__english200__667,source_sentence1_english584__2197_s1.wav,source_sentence2_english200__667_s2.wav,yes,same,917,mshx24wm-9vmufgds,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5d0eecdd348afe00015865aa,openvoice,14,5,sourceRef_vs_sourceRef,bottom5,gujarati9__2041,english584__2197,source_sentence1_english584__2197_s1.wav,source_sentence2_english584__2197_s2.wav,yes,same,1158,mshx2fxn-9ttvrw2q,,,,,,,,,,,,,,
8/6/2026,accent_dialect,663170bb631c1b3b21b7828b,openvoice,10,3,timbreRef_vs_sourceRef,top5,hindi19__2206,english584__2197,source_sentence1_english584__2197_s1.wav,reference_sentence2_hindi19__2206_s2.wav,no,different,1365,mshx34w0-idx6h6f2,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5397a6bbfdf99b1ccc3f1219,openvoice,6,1,output_vs_timbreRef,top5,hindi13__1633,english200__667,openvoice_top5_output_sentence1_timbre-hindi13__1633__source-english200__667__openvoice_s1.wav,reference_sentence2_hindi13__1633_s2.wav,no,NA,737,mshx231r-mh0agscg,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5f17553ce0feb10c3dd2b16a,openvoice,6,2,timbreRef_vs_timbreRef,bottom5,hindi12__1440,english200__667,reference_sentence1_hindi12__1440_s1.wav,reference_sentence2_hindi12__1440_s2.wav,yes,same,1507,mshx2kqd-tgkfnjto,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a14824f1c967f6a6916dee7,openvoice,9,4,output_vs_sourceRef,top5,gujarati13__2409,english200__667,openvoice_top5_output_sentence1_timbre-gujarati13__2409__source-english200__667__openvoice_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,791,mshx2ok1-wcy4jqsh,,,,,,,,,,,,,,
8/6/2026,accent_dialect,698b70d95529cc75f2634783,openvoice,9,2,timbreRef_vs_timbreRef,top5,hindi13__1633,english200__667,reference_sentence1_hindi13__1633_s1.wav,reference_sentence2_hindi13__1633_s2.wav,yes,same,801,mshx1fqp-5zh159ax,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5d0c10124b68150015fd5bca,seed_vc,15,3,timbreRef_vs_sourceRef,bottom5,gujarati4__610,english200__667,source_sentence1_english200__667_s1.wav,reference_sentence2_gujarati4__610_s2.wav,no,different,997,mshx20qr-j6nfdb19,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6090578fb2299eacaec32b7a,openvoice,14,3,timbreRef_vs_sourceRef,top5,gujarati13__2409,english200__667,reference_sentence1_gujarati13__2409_s1.wav,source_sentence2_english200__667_s2.wav,no,different,546,mshx3z6l-nazevfju,,,,,,,,,,,,,,
8/6/2026,accent_dialect,66bfe5ecc23f1e2109f144d6,seed_vc,20,1,output_vs_timbreRef,bottom5,hindi26__2354,english584__2197,reference_sentence1_hindi26__2354_s1.wav,seed_vc_bottom5_output_sentence2_timbre-hindi26__2354__source-english584__2197__seed_vc_s2.wav,no,NA,1221,mshx1kb9-31qzhrfj,,,,,,,,,,,,,,
8/6/2026,accent_dialect,69e5649666d18ba4b364db04,seed_vc,18,4,output_vs_sourceRef,bottom5,gujarati4__610,english200__667,source_sentence1_english200__667_s1.wav,seed_vc_bottom5_output_sentence2_timbre-gujarati4__610__source-english200__667__seed_vc_s2.wav,no,NA,3387,mshx1d1v-e1n34r5j,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a21aceedbb1056fb595bc03,openvoice,15,4,output_vs_sourceRef,top5,gujarati17__2824,english200__667,openvoice_top5_output_sentence1_timbre-gujarati17__2824__source-english200__667__openvoice_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,486,mshx3m5a-8bmjlj5g,,,,,,,,,,,,,,
8/6/2026,accent_dialect,67ade0c7138bc5e2f5d72575,openvoice,13,2,timbreRef_vs_timbreRef,top5,gujarati11__2301,english584__2197,reference_sentence1_gujarati11__2301_s1.wav,reference_sentence2_gujarati11__2301_s2.wav,yes,same,1799,mshx2heb-jqjfwsn7,,,,,,,,,,,,,,
8/6/2026,accent_dialect,697cac7d3bedace54477eb48,seed_vc,27,6,sourceRef_vs_sourceRef_cross,NA,NA,english584__2197__vs__english200__667,source_sentence1_english584__2197_s1.wav,source_sentence2_english200__667_s2.wav,yes,same,1965,mshx1xj2-rwz9u8wm,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5f9a0b386a200211eea8e2ed,openvoice,36,1,output_vs_timbreRef,bottom5,gujarati7__1504,english200__667,reference_sentence1_gujarati7__1504_s1.wav,openvoice_bottom5_output_sentence2_timbre-gujarati7__1504__source-english200__667__openvoice_s2.wav,yes,NA,640,mshx12l7-4q2zdl3d,,,,,,,,,,,,,,
8/6/2026,accent_dialect,699292d2b2321f8f920b55dd,openvoice,19,4,output_vs_sourceRef,bottom5,hindi12__1440,english200__667,openvoice_bottom5_output_sentence1_timbre-hindi12__1440__source-english200__667__openvoice_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,984,mshx1u48-slhdj2vr,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5d0c10124b68150015fd5bca,seed_vc,16,5,sourceRef_vs_sourceRef,bottom5,hindi16__1966,english584__2197,source_sentence1_english584__2197_s1.wav,source_sentence2_english584__2197_s2.wav,yes,same,812,mshx20qr-j6nfdb19,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a0b794a91737ea5a64687f5,seed_vc,4,6,sourceRef_vs_sourceRef_cross,NA,NA,english584__2197__vs__english200__667,source_sentence1_english584__2197_s1.wav,source_sentence2_english200__667_s2.wav,no,same,71554,mshx22pf-os1a4lzd,,,,,,,,,,,,,,
8/6/2026,accent_dialect,58064d91f25c440001678a10,openvoice,16,3,timbreRef_vs_sourceRef,bottom5,hindi7__867,english200__667,reference_sentence1_hindi7__867_s1.wav,source_sentence2_english200__667_s2.wav,no,different,880,mshx1z74-ej5p9mjs,,,,,,,,,,,,,,
8/6/2026,accent_dialect,63614af3f714542282bd139b,openvoice,21,3,timbreRef_vs_sourceRef,top5,gujarati11__2301,english584__2197,source_sentence1_english584__2197_s1.wav,reference_sentence2_gujarati11__2301_s2.wav,no,different,2155,mshx1g5d-rwgo0ae5,,,,,,,,,,,,,,
8/6/2026,accent_dialect,66ecded667f721bca7e5609d,openvoice,24,1,output_vs_timbreRef,top5,gujarati17__2824,english200__667,openvoice_top5_output_sentence1_timbre-gujarati17__2824__source-english200__667__openvoice_s1.wav,reference_sentence2_gujarati17__2824_s2.wav,no,NA,1576,mshx1cdz-fe8mzg47,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a15d6a799a27da826906cdb,openvoice,15,1,output_vs_timbreRef,top5,gujarati17__2824,english200__667,openvoice_top5_output_sentence1_timbre-gujarati17__2824__source-english200__667__openvoice_s1.wav,reference_sentence2_gujarati17__2824_s2.wav,yes,NA,1505,mshx31ov-4z3uubkh,,,,,,,,,,,,,,
8/6/2026,accent_dialect,662e89416a1d494ac9e84af3,seed_vc,24,4,output_vs_sourceRef,top5,hindi2__587,english584__2197,source_sentence1_english584__2197_s1.wav,seed_vc_top5_output_sentence2_timbre-hindi2__587__source-english584__2197__seed_vc_s2.wav,no,NA,1552,mshx1noc-eiuxz5bz,,,,,,,,,,,,,,
8/6/2026,accent_dialect,69d59bb26cbbb9ca14a5eb04,seed_vc,2,3,timbreRef_vs_sourceRef,top5,hindi10__1202,english200__667,reference_sentence1_hindi10__1202_s1.wav,source_sentence2_english200__667_s2.wav,yes,different,2661,mshx469a-p5k8oz6g,,,,,,,,,,,,,,
8/6/2026,accent_dialect,697cd118af4b9f1235c8a580,seed_vc,9,3,timbreRef_vs_sourceRef,top5,gujarati16__2558,english200__667,reference_sentence1_gujarati16__2558_s1.wav,source_sentence2_english200__667_s2.wav,yes,different,966,mshx3msc-rihxiywh,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a0e24dc9563561507623d39,seed_vc,24,2,timbreRef_vs_timbreRef,bottom5,hindi21__2236,english584__2197,reference_sentence1_hindi21__2236_s1.wav,reference_sentence2_hindi21__2236_s2.wav,yes,same,771,mshx1i80-yps2tnia,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5c7f489defd9e20015751167,openvoice,27,3,timbreRef_vs_sourceRef,bottom5,hindi7__867,english200__667,source_sentence1_english200__667_s1.wav,reference_sentence2_hindi7__867_s2.wav,no,different,505,mshx1b8o-nzqg5c70,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5f23b7f1c920f1000baef3b1,openvoice,24,5,sourceRef_vs_sourceRef,bottom5,gujarati9__2041,english584__2197,source_sentence1_english584__2197_s1.wav,source_sentence2_english584__2197_s2.wav,yes,same,866,mshx1j9z-o5ud5lwi,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5815767b0643a600016f0e72,seed_vc,4,3,timbreRef_vs_sourceRef,top5,hindi10__1202,english200__667,reference_sentence1_hindi10__1202_s1.wav,source_sentence2_english200__667_s2.wav,yes,different,3664,mshx355u-4kooh4lp,,,,,,,,,,,,,,
8/6/2026,accent_dialect,69f25a06e6dfc9f5ecaf7b31,seed_vc,15,4,output_vs_sourceRef,bottom5,hindi16__1966,english584__2197,seed_vc_bottom5_output_sentence1_timbre-hindi16__1966__source-english584__2197__seed_vc_s1.wav,source_sentence2_english584__2197_s2.wav,yes,NA,1410,mshx1auo-2tp9t4l9,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a14b675ce0a732e504a4221,seed_vc,12,2,timbreRef_vs_timbreRef,bottom5,gujarati4__610,english200__667,reference_sentence1_gujarati4__610_s1.wav,reference_sentence2_gujarati4__610_s2.wav,yes,same,815,mshx1gbb-td592rew,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6547eba1d8a02576605bcfb2,seed_vc,18,4,output_vs_sourceRef,bottom5,hindi13__1633,english200__667,seed_vc_bottom5_output_sentence1_timbre-hindi13__1633__source-english200__667__seed_vc_s1.wav,source_sentence2_english200__667_s2.wav,yes,NA,1618,mshx1oqt-v9obb1yn,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a1367055e82b8a9a60fcfa7,seed_vc,28,3,timbreRef_vs_sourceRef,bottom5,hindi26__2354,english584__2197,source_sentence1_english584__2197_s1.wav,reference_sentence2_hindi26__2354_s2.wav,no,different,687,mshx1v8y-latl0nlp,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5f9a0b386a200211eea8e2ed,openvoice,35,4,output_vs_sourceRef,top5,gujarati17__2824,english200__667,openvoice_top5_output_sentence1_timbre-gujarati17__2824__source-english200__667__openvoice_s1.wav,source_sentence2_english200__667_s2.wav,yes,NA,442,mshx12l7-4q2zdl3d,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5f9a0b386a200211eea8e2ed,openvoice,37,2,timbreRef_vs_timbreRef,bottom5,hindi7__867,english200__667,reference_sentence1_hindi7__867_s1.wav,reference_sentence2_hindi7__867_s2.wav,yes,same,1768,mshx12l7-4q2zdl3d,,,,,,,,,,,,,,
8/6/2026,accent_dialect,69d59bb26cbbb9ca14a5eb04,seed_vc,3,2,timbreRef_vs_timbreRef,top5,hindi10__1202,english200__667,reference_sentence1_hindi10__1202_s1.wav,reference_sentence2_hindi10__1202_s2.wav,yes,same,1207,mshx469a-p5k8oz6g,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a15a8f478abb7b087750295,openvoice,13,4,output_vs_sourceRef,top5,gujarati13__2409,english200__667,openvoice_top5_output_sentence1_timbre-gujarati13__2409__source-english200__667__openvoice_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,1914,mshx2ras-7m8pgyki,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5f17553ce0feb10c3dd2b16a,openvoice,7,4,output_vs_sourceRef,bottom5,gujarati7__1504,english200__667,openvoice_bottom5_output_sentence1_timbre-gujarati7__1504__source-english200__667__openvoice_s1.wav,source_sentence2_english200__667_s2.wav,yes,NA,3668,mshx2kqd-tgkfnjto,,,,,,,,,,,,,,
8/6/2026,accent_dialect,698b70d95529cc75f2634783,openvoice,10,3,timbreRef_vs_sourceRef,bottom5,hindi12__1440,english200__667,reference_sentence1_hindi12__1440_s1.wav,source_sentence2_english200__667_s2.wav,no,different,660,mshx1fqp-5zh159ax,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6776bf1a71392619a43359d3,seed_vc,19,3,timbreRef_vs_sourceRef,top5,hindi10__1202,english200__667,reference_sentence1_hindi10__1202_s1.wav,source_sentence2_english200__667_s2.wav,yes,different,1036,mshx2duk-nduw1k93,,,,,,,,,,,,,,
8/6/2026,accent_dialect,699292d2b2321f8f920b55dd,openvoice,20,3,timbreRef_vs_sourceRef,bottom5,hindi12__1440,english200__667,reference_sentence1_hindi12__1440_s1.wav,source_sentence2_english200__667_s2.wav,no,different,833,mshx1u48-slhdj2vr,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5d0c10124b68150015fd5bca,seed_vc,17,2,timbreRef_vs_timbreRef,top5,gujarati5__1016,english200__667,reference_sentence1_gujarati5__1016_s1.wav,reference_sentence2_gujarati5__1016_s2.wav,yes,same,691,mshx20qr-j6nfdb19,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a0e24dc9563561507623d39,seed_vc,25,4,output_vs_sourceRef,bottom5,hindi16__1966,english584__2197,source_sentence1_english584__2197_s1.wav,seed_vc_bottom5_output_sentence2_timbre-hindi16__1966__source-english584__2197__seed_vc_s2.wav,yes,NA,883,mshx1i80-yps2tnia,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5bdf8d7eee652a0001f0999c,seed_vc,16,4,output_vs_sourceRef,bottom5,hindi16__1966,english584__2197,seed_vc_bottom5_output_sentence1_timbre-hindi16__1966__source-english584__2197__seed_vc_s1.wav,source_sentence2_english584__2197_s2.wav,no,NA,1326,mshx2exz-hb5k5jbj,,,,,,,,,,,,,,
8/6/2026,accent_dialect,676ecc2cdff817e43c22a375,seed_vc,16,4,output_vs_sourceRef,bottom5,hindi16__1966,english584__2197,source_sentence1_english584__2197_s1.wav,seed_vc_bottom5_output_sentence2_timbre-hindi16__1966__source-english584__2197__seed_vc_s2.wav,yes,NA,741,mshx2lnc-1x73r3sk,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5f828a47a08cb43c715fe3a2,seed_vc,4,1,output_vs_timbreRef,bottom5,hindi16__1966,english584__2197,reference_sentence1_hindi16__1966_s1.wav,seed_vc_bottom5_output_sentence2_timbre-hindi16__1966__source-english584__2197__seed_vc_s2.wav,no,NA,779,mshx1o2k-hsj8d5iw,,,,,,,,,,,,,,
8/6/2026,accent_dialect,69fef2baef4c76d1fd6b0db8,openvoice,5,3,timbreRef_vs_sourceRef,top5,gujarati17__2824,english200__667,reference_sentence1_gujarati17__2824_s1.wav,source_sentence2_english200__667_s2.wav,no,different,38032,mshx1bgv-htxpkxbn,,,,,,,,,,,,,,
8/6/2026,accent_dialect,67ade0c7138bc5e2f5d72575,openvoice,14,2,timbreRef_vs_timbreRef,top5,hindi19__2206,english584__2197,reference_sentence1_hindi19__2206_s1.wav,reference_sentence2_hindi19__2206_s2.wav,yes,same,1311,mshx2heb-jqjfwsn7,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a15d6a799a27da826906cdb,openvoice,16,4,output_vs_sourceRef,top5,gujarati11__2301,english584__2197,openvoice_top5_output_sentence1_timbre-gujarati11__2301__source-english584__2197__openvoice_s1.wav,source_sentence2_english584__2197_s2.wav,yes,NA,831,mshx31ov-4z3uubkh,,,,,,,,,,,,,,
8/6/2026,accent_dialect,69e8d8794cd2df8c1346c1e3,seed_vc,11,1,output_vs_timbreRef,top5,hindi2__587,english584__2197,seed_vc_top5_output_sentence1_timbre-hindi2__587__source-english584__2197__seed_vc_s1.wav,reference_sentence2_hindi2__587_s2.wav,yes,NA,2291,mshx2geg-pougg10p,,,,,,,,,,,,,,
8/6/2026,accent_dialect,66ecded667f721bca7e5609d,openvoice,25,2,timbreRef_vs_timbreRef,bottom5,gujarati8__1678,english200__667,reference_sentence1_gujarati8__1678_s1.wav,reference_sentence2_gujarati8__1678_s2.wav,yes,same,1367,mshx1cdz-fe8mzg47,,,,,,,,,,,,,,
8/6/2026,accent_dialect,69e5649666d18ba4b364db04,seed_vc,19,3,timbreRef_vs_sourceRef,bottom5,hindi26__2354,english584__2197,source_sentence1_english584__2197_s1.wav,reference_sentence2_hindi26__2354_s2.wav,no,different,611,mshx1d1v-e1n34r5j,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5f23b7f1c920f1000baef3b1,openvoice,25,4,output_vs_sourceRef,top5,gujarati17__2824,english200__667,openvoice_top5_output_sentence1_timbre-gujarati17__2824__source-english200__667__openvoice_s1.wav,source_sentence2_english200__667_s2.wav,no,NA,2162,mshx1j9z-o5ud5lwi,,,,,,,,,,,,,,
8/6/2026,accent_dialect,55aa9c8dfdf99b634b427b9a,openvoice,21,6,sourceRef_vs_sourceRef_cross,NA,NA,english584__2197__vs__english200__667,source_sentence1_english584__2197_s1.wav,source_sentence2_english200__667_s2.wav,yes,same,1094,mshx21h5-or0h8zxy,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a15a8f478abb7b087750295,openvoice,14,1,output_vs_timbreRef,top5,gujarati13__2409,english200__667,reference_sentence1_gujarati13__2409_s1.wav,openvoice_top5_output_sentence2_timbre-gujarati13__2409__source-english200__667__openvoice_s2.wav,no,NA,684,mshx2ras-7m8pgyki,,,,,,,,,,,,,,
8/6/2026,accent_dialect,697cac7d3bedace54477eb48,seed_vc,28,3,timbreRef_vs_sourceRef,top5,hindi19__2206,english584__2197,reference_sentence1_hindi19__2206_s1.wav,source_sentence2_english584__2197_s2.wav,no,different,694,mshx1xj2-rwz9u8wm,,,,,,,,,,,,,,
8/6/2026,accent_dialect,67dd4210d92f4c3aac8d944c,openvoice,17,2,timbreRef_vs_timbreRef,top5,gujarati17__2824,english200__667,reference_sentence1_gujarati17__2824_s1.wav,reference_sentence2_gujarati17__2824_s2.wav,yes,same,1821,mshx11x7-5rslmkb7,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a1367055e82b8a9a60fcfa7,seed_vc,29,2,timbreRef_vs_timbreRef,bottom5,hindi16__1966,english584__2197,reference_sentence1_hindi16__1966_s1.wav,reference_sentence2_hindi16__1966_s2.wav,yes,same,1717,mshx1v8y-latl0nlp,,,,,,,,,,,,,,
8/6/2026,accent_dialect,66bfe5ecc23f1e2109f144d6,seed_vc,21,1,output_vs_timbreRef,top5,gujarati16__2558,english200__667,reference_sentence1_gujarati16__2558_s1.wav,seed_vc_top5_output_sentence2_timbre-gujarati16__2558__source-english200__667__seed_vc_s2.wav,yes,NA,773,mshx1kb9-31qzhrfj,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5d6466d84e9aae0001598a5a,seed_vc,14,1,output_vs_timbreRef,top5,gujarati5__1016,english200__667,reference_sentence1_gujarati5__1016_s1.wav,seed_vc_top5_output_sentence2_timbre-gujarati5__1016__source-english200__667__seed_vc_s2.wav,yes,NA,500,mshx2no8-mdjmyj05,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a08b966c2858ddb629d187b,openvoice,1,4,output_vs_sourceRef,bottom5,gujarati8__1678,english200__667,source_sentence1_english200__667_s1.wav,openvoice_bottom5_output_sentence2_timbre-gujarati8__1678__source-english200__667__openvoice_s2.wav,yes,NA,1259,mshx2jpf-rp3am65p,,,,,,,,,,,,,,
8/6/2026,accent_dialect,66bfe5ecc23f1e2109f144d6,seed_vc,22,1,output_vs_timbreRef,bottom5,hindi16__1966,english584__2197,reference_sentence1_hindi16__1966_s1.wav,seed_vc_bottom5_output_sentence2_timbre-hindi16__1966__source-english584__2197__seed_vc_s2.wav,no,NA,543,mshx1kb9-31qzhrfj,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6a21aceedbb1056fb595bc03,openvoice,17,6,sourceRef_vs_sourceRef_cross,NA,NA,english200__667__vs__english584__2197,source_sentence1_english200__667_s1.wav,source_sentence2_english584__2197_s2.wav,no,same,742,mshx3m5a-8bmjlj5g,,,,,,,,,,,,,,
8/6/2026,accent_dialect,5f9a0b386a200211eea8e2ed,openvoice,38,2,timbreRef_vs_timbreRef,top5,gujarati11__2301,english584__2197,reference_sentence1_gujarati11__2301_s1.wav,reference_sentence2_gujarati11__2301_s2.wav,yes,same,756,mshx12l7-4q2zdl3d,,,,,,,,,,,,,,
8/6/2026,accent_dialect,69e8d8794cd2df8c1346c1e3,seed_vc,12,3,timbreRef_vs_sourceRef,bottom5,hindi26__2354,english584__2197,source_sentence1_english584__2197_s1.wav,reference_sentence2_hindi26__2354_s2.wav,no,different,809,mshx2geg-pougg10p,,,,,,,,,,,,,,
8/6/2026,accent_dialect,614dd304ed948bbfe8c22215,seed_vc,8,3,timbreRef_vs_sourceRef,top5,hindi2__587,english584__2197,reference_sentence1_hindi2__587_s1.wav,source_sentence2_english584__2197_s2.wav,yes,different,1058,mshx50cv-xkdut2r8,,,,,,,,,,,,,,
8/6/2026,accent_dialect,697cac7d3bedace54477eb48,seed_vc,29,3,timbreRef_vs_sourceRef,bottom5,hindi13__1633,english200__667,source_sentence1_english200__667_s1.wav,reference_sentence2_hindi13__1633_s2.wav,no,different,664,mshx1xj2-rwz9u8wm,,,,,,,,,,,,,,
8/6/2026,accent_dialect,6998804cdfd462a8fab9b10f,openvoice,15,5,sourceRef_vs_sourceRef,bottom5,gujarati7__1504,english200__667,source_sentence1_english200__667_s1.wav,source_sentence2_english200__667_s2.wav,yes,same,699,mshx38gr-2vxoggk5,,,,,,,,,,,,,,
